회사명,거래소코드,회계년도,유동자산_연결,비유동자산_연결,유동부채_연결,비유동부채 _연결,자본금_연결,자본잉여금_연결,기타포괄손익누계액_연결,이익잉여금_연결,매출액_연결,매출원가_연결,매출총이익_연결,판관비_연결,영업손익_연결,금융수익_연결,기타이익_연결,기타손실_연결,법인세비용_연결,당기순이익_연결,총포괄손익_연결,OCF_연결,ICF_연결,FCF_연결,매출채권 및 기타유동채권_연결,현금및현금성자산_연결,유형자산_연결,자산_연결,부채_연결,자본_연결,감가상각비_연결,감가(주석)_연결,총자본증가율_연결,유형자산증가율_연결,비유동자산증가율_연결,유동자산증가율_연결,재고자산증가율_연결,매출액증가율_연결,매출액총이익률_연결,유동자산 대 비유동자산비율_연결,당좌자산구성비율_연결,비유동자산구성비율_연결,자기자본구성비율_연결,타인자본구성비율_연결,비유동비율_연결,비유동장기적합률_연결,유동비율_연결,당좌비율_연결,현금비율_연결,매출채권비율_연결,재고자산 대 순운전자본비율_연결,매출채권 대 매입채무비율_연결,매입채무 대 재고자산비율_연결,부채비율_연결,유동부채비율_연결,단기차입금 대 총차입금비율_연결,비유동부채비율_연결,비유동부채 대 순운전자본비율_연결,순운전자본비율_연결,차입금의존도_연결,차입금비율_연결,이자보상배율(이자비용)_연결,CASH FLOW 대 부채비율_연결,CASH FLOW 대 차입금비율_연결,CASH FLOW 대 매출액비율_연결,총자본회전률_연결,자기자본회전률_연결,매입채무회전률_연결,매입채무회전기간_연결,유동자산회전률_연결,당좌자산회전률_연결,재고자산회전률_연결,재고자산회전기간_연결,매출채권회전률_연결,매출채권회전기간_연결,비유동자산회전률_연결,유형자산회전율_연결,순운전자본회전률_연결,1회전기간_연결,종업원수_연결,재고자산_연결,매입채무 및 기타유동채무_연결,단기차입금_연결,장기차입금_연결,사채_연결,이자비용_연결
(주)SH에너지화학,002360,2016/12,84223.0,40266.0,12512.0,7887.0,55740.0,6115.0,-5.0,41185.0,218398.0,179759.0,38639.0,14537.0,24101.0,1255.0,288.0,1559.0,5265.0,18029.0,17622.0,11686.0,3931.0,-8723.0,42037.0,26449.0,31796.0,124489.0,20400.0,104089.0,2283.93,2284.0,7.76,-2.65,-14.88,23.47,-2.75,0.9,17.69,209.17,58.36,32.34,83.61,16.39,38.68,35.96,673.11,580.63,211.38,363.05,16.14,2792.03,13.0,19.6,12.02,0.0,7.58,11.0,57.6,2.86,3.42,210.93,89.01,510.0,8.31,1.82,2.23,167.45,2.18,2.87,3.39,18.61,19.61,6.05,60.28,4.99,6.78,2.4,0.01,,11572.0,4772.0,3560.0,0.0,0.0,114.0
(주)SH에너지화학,002360,2017/12,87597.0,37715.0,8284.0,9334.0,55740.0,6144.0,-9.0,44482.0,188115.0,161824.0,26291.0,12109.0,14182.0,563.0,260.0,749.0,2689.0,9879.0,9704.0,14208.0,-1347.0,-6094.0,29824.0,33118.0,31096.0,125312.0,17619.0,107693.0,2264.58,2265.0,0.66,-2.2,-6.34,4.01,72.7,-13.87,13.98,232.26,53.95,30.1,85.94,14.06,35.02,32.23,1057.37,816.13,399.76,149.13,25.2,1678.27,8.89,16.36,7.69,0.0,8.67,11.77,63.29,2.84,3.3,162.17,73.48,364.34,6.88,1.51,1.78,114.68,3.18,2.19,2.68,11.92,30.62,5.24,69.67,4.82,5.98,1.95,0.01,,19986.0,3857.0,3554.0,0.0,0.0,87.0
(주)SH에너지화학,002360,2018/12,85759.0,36676.0,6659.0,10385.0,55740.0,6144.0,74.0,42445.0,183599.0,171330.0,12269.0,10168.0,2101.0,1017.0,257.0,257.0,675.0,2034.0,1931.0,5203.0,-4047.0,-4917.0,26678.0,29396.0,30043.0,122435.0,17044.0,105391.0,2326.43,2326.0,-2.3,-3.39,-2.75,-2.1,11.35,-2.4,6.68,233.83,51.87,29.96,86.08,13.92,34.8,31.68,1287.95,953.73,441.48,119.73,28.13,2749.34,4.36,16.17,6.32,0.0,9.85,13.13,64.61,2.86,3.32,22.72,56.94,277.3,5.29,1.48,1.72,133.77,2.73,2.12,2.8,8.69,41.99,6.5,56.11,4.94,6.01,1.95,0.01,,22254.0,3142.0,3500.0,0.0,0.0,92.0
(주)SH에너지화학,002360,2019/12,83559.0,39857.0,7525.0,16891.0,55740.0,6144.0,301.0,36384.0,140853.0,134184.0,6668.0,9799.0,-3131.0,948.0,563.0,1284.0,-214.0,-3090.0,-3523.0,16082.0,-6337.0,1774.0,19302.0,40802.0,33194.0,123416.0,24416.0,99000.0,2522.63,2523.0,0.8,10.49,8.67,-2.57,-24.72,-23.28,4.73,209.65,54.13,32.29,80.22,19.78,40.26,34.39,1110.48,887.83,542.25,114.96,22.03,1864.22,6.17,24.66,7.6,41.4,17.06,22.22,61.61,7.1,8.85,-24.12,43.59,121.45,7.56,1.15,1.38,140.69,2.59,1.66,2.16,7.22,50.54,6.14,59.48,3.68,4.45,1.54,0.01,,16753.0,3695.0,3500.0,4800.0,0.0,130.0
(주)SIMPAC,009160,2011/12,152885.0,157994.0,116979.0,24959.0,14542.0,29732.0,1403.0,125225.0,215366.0,170410.0,44956.0,16068.0,27346.0,4307.0,0.0,0.0,9007.0,24977.0,26318.0,18427.0,-8704.0,10854.0,61162.0,63807.0,72940.0,310879.0,141938.0,168941.0,2416.51,2417.0,15.37,20.16,16.19,14.54,25.43,18.47,20.87,96.77,40.66,50.82,54.34,45.66,93.52,81.48,130.69,108.07,54.55,229.79,73.71,160.8,142.9,84.02,69.24,77.04,14.77,69.51,11.55,14.01,25.78,20.93,14.71,47.94,9.7,0.74,1.37,5.54,65.87,1.5,1.8,9.05,40.31,3.66,99.85,1.47,3.22,0.84,0.01,,26468.0,43771.0,33556.0,10000.0,0.0,1307.0
(주)SIMPAC,009160,2012/12,152758.0,165908.0,108359.0,22446.0,14542.0,29732.0,3735.0,141812.0,225353.0,182862.0,42491.0,17300.0,25191.0,7827.0,478.0,637.0,5084.0,19286.0,21621.0,13157.0,-50743.0,-2363.0,64467.0,23997.0,74000.0,318666.0,130805.0,187861.0,3172.02,3172.0,2.5,1.45,5.01,-0.08,-4.22,4.64,18.86,92.07,39.98,52.06,58.95,41.05,88.31,78.89,140.97,117.58,22.15,252.51,57.1,170.02,148.52,69.63,57.68,75.21,11.95,50.55,13.93,12.66,21.47,15.51,12.07,39.15,7.01,0.72,1.26,5.97,61.12,1.47,1.78,8.7,41.97,3.61,101.1,1.39,3.07,0.85,0.01,,25351.0,43038.0,30338.0,10000.0,0.0,1624.0
(주)SIMPAC,009160,2013/12,108635.0,253351.0,133795.0,19359.0,14542.0,29732.0,7363.0,159155.0,205751.0,164405.0,41346.0,17747.0,23599.0,6285.0,595.0,345.0,7764.0,20044.0,23672.0,12061.0,-49796.0,23306.0,70433.0,9580.0,73712.0,361986.0,153155.0,208831.0,3529.87,3530.0,13.59,-0.39,52.71,-28.88,1.17,-8.7,20.1,42.88,22.93,69.99,57.69,42.31,121.32,111.03,81.19,62.03,7.16,274.47,0.0,182.56,150.34,73.34,64.07,89.95,9.27,0.0,-6.95,18.32,31.76,16.58,8.23,19.01,6.13,0.6,1.04,5.4,67.6,1.57,1.96,8.07,45.23,3.06,119.21,0.98,2.79,0.82,0.01,,25646.0,44206.0,57162.0,6667.0,0.0,1424.0
(주)SIMPAC,009160,2014/12,144850.0,237089.0,136708.0,26106.0,14542.0,29732.0,5420.0,170937.0,263152.0,220085.0,43068.0,25726.0,17342.0,3851.0,18557.0,21251.0,2456.0,14312.0,11993.0,34444.0,10539.0,-28130.0,75074.0,26580.0,169381.0,381939.0,162814.0,219125.0,5336.94,5337.0,5.51,129.79,-6.42,33.34,58.76,27.9,16.37,61.1,27.26,62.08,57.37,42.63,108.2,96.68,105.96,76.17,19.44,179.65,500.06,158.91,113.05,74.3,62.39,93.88,11.91,320.63,2.13,10.69,18.64,8.48,14.28,56.94,8.84,0.71,1.23,6.22,58.66,2.08,2.81,7.93,46.02,3.67,99.54,1.07,2.17,1.0,0.01,,40716.0,52563.0,35004.0,2500.0,0.0,2046.0
(주)SIMPAC,009160,2015/12,174087.0,248747.0,169308.0,21518.0,14542.0,30145.0,3998.0,185234.0,269528.0,221413.0,48115.0,26874.0,21241.0,2423.0,2791.0,2397.0,5513.0,16450.0,15049.0,10257.0,-15982.0,3951.0,86645.0,24993.0,180973.0,422833.0,190826.0,232008.0,5608.51,5609.0,10.71,6.84,4.92,20.18,38.05,2.42,17.85,69.99,27.88,58.83,54.87,45.13,107.21,98.12,102.82,69.62,14.76,139.16,1176.28,145.26,95.8,82.25,72.98,99.59,9.27,450.3,1.13,12.58,22.93,14.66,11.71,42.01,8.29,0.67,1.19,5.4,67.63,1.69,2.43,5.56,65.63,3.56,102.49,1.11,1.54,0.86,0.01,,56209.0,67298.0,50482.0,220.0,0.0,1449.0
(주)SIMPAC,009160,2016/12,176779.0,241087.0,155345.0,22104.0,14542.0,30145.0,2351.0,198114.0,267074.0,217714.0,49360.0,25794.0,23566.0,3786.0,531.0,3951.0,5518.0,16184.0,14481.0,35246.0,-4527.0,-4452.0,73729.0,51893.0,178694.0,417865.0,177449.0,240417.0,5866.01,5866.0,-1.17,-1.26,-3.08,1.55,-18.23,-0.91,18.48,73.33,31.31,57.69,57.53,42.47,100.28,91.84,113.8,84.21,33.41,146.2,214.43,143.41,101.95,73.81,64.61,99.6,9.19,103.13,5.13,13.12,22.8,16.75,12.82,41.51,8.52,0.64,1.13,5.3,68.81,1.52,2.15,5.23,69.81,3.67,99.36,1.09,1.49,0.79,0.01,,45959.0,58871.0,24591.0,220.0,0.0,1407.0
(주)SIMPAC,009160,2017/12,150672.0,230487.0,130651.0,9681.0,14542.0,30145.0,496.0,208398.0,230635.0,193010.0,37625.0,25927.0,11698.0,2759.0,1042.0,1548.0,-3319.0,12896.0,11080.0,-9544.0,-377.0,-10261.0,76243.0,30772.0,172660.0,381158.0,140332.0,240826.0,6782.55,6783.0,-8.78,-3.38,-4.4,-14.77,-14.59,-13.64,16.31,65.37,29.23,60.47,63.18,36.82,95.71,92.01,115.32,85.28,23.55,195.36,196.07,260.25,75.07,58.27,54.25,99.68,4.02,48.36,5.25,14.49,22.93,10.1,9.16,23.27,5.57,0.58,0.96,6.04,60.39,1.41,1.9,5.41,67.43,3.21,113.85,0.98,1.31,0.75,0.01,,39255.0,43129.0,20000.0,179.0,0.0,1158.0
(주)SIMPAC,009160,2018/12,310736.0,371014.0,228519.0,18199.0,32715.0,144907.0,-1025.0,274111.0,306151.0,271995.0,34156.0,23965.0,10191.0,3388.0,62324.0,1398.0,2319.0,69199.0,67678.0,37360.0,34396.0,10049.0,74156.0,112468.0,357331.0,681751.0,246718.0,435033.0,9733.59,9734.0,78.86,106.96,60.97,106.23,180.33,32.74,11.16,83.75,29.44,54.42,63.81,36.19,85.28,81.86,135.98,87.82,49.22,61.74,133.84,157.58,39.18,56.71,52.53,99.89,4.18,22.14,12.06,16.64,26.07,4.07,5.64,12.26,4.54,0.58,0.91,8.44,43.27,1.33,1.96,4.1,89.0,4.23,86.22,1.02,1.16,0.75,0.01,,110043.0,58972.0,105000.0,124.0,0.0,2502.0
(주)SIMPAC,009160,2019/12,289195.0,389950.0,219490.0,18461.0,32715.0,144914.0,-710.0,279952.0,430085.0,385305.0,44780.0,33639.0,11141.0,6058.0,1062.0,566.0,3588.0,9488.0,9802.0,37470.0,-30908.0,9041.0,57151.0,127868.0,263608.0,679146.0,237950.0,441195.0,13506.36,13506.0,-0.38,-26.23,5.1,-6.93,-19.88,40.48,10.41,74.16,29.6,57.42,64.96,35.04,88.38,84.84,131.76,91.59,58.26,60.7,126.48,163.65,37.09,53.93,49.75,98.93,4.18,26.48,10.26,18.96,29.19,3.47,15.72,29.05,8.7,0.63,0.98,11.34,32.17,1.43,2.14,4.34,84.11,7.08,51.54,1.13,1.39,0.82,0.01,,88167.0,51814.0,126700.0,69.0,0.0,3213.0
(주)SNT에너지,100840,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)SNT에너지,100840,2012/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)SNT에너지,100840,2013/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)SNT에너지,100840,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)SNT에너지,100840,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)SNT에너지,100840,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)SNT에너지,100840,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)SNT에너지,100840,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)SNT에너지,100840,2019/12,204987.0,128911.0,67470.0,21472.0,3753.0,44700.0,36.0,202390.0,213327.0,177635.0,35692.0,18218.0,17474.0,7736.0,42.0,589.0,4621.0,15452.0,15353.0,-40065.0,4716.0,-3125.0,87808.0,21039.0,123258.0,333897.0,88942.0,244955.0,2268.24,2268.0,0.0,0.0,0.0,0.0,0.0,0.0,16.73,159.01,58.33,38.61,73.36,26.64,52.63,48.38,303.82,288.69,31.18,821.79,7.42,358.21,229.41,36.31,27.54,0.0,8.77,15.61,41.19,0.02,0.03,1771.27,-45.05,-48067.02,-18.78,0.64,0.87,9.11,40.07,1.04,1.1,20.9,17.47,2.54,143.54,1.65,1.73,0.78,0.01,,10209.0,43547.0,0.0,0.0,0.0,10.0
(주)SNT홀딩스,036530,2011/12,1041841.0,1082987.0,597786.0,216035.0,7662.0,110568.0,1436.0,351808.0,1663846.0,1449349.0,214497.0,123824.0,120505.0,29781.0,0.0,0.0,35830.0,87197.0,70194.0,86982.0,-23826.0,-67930.0,441418.0,233374.0,989039.0,2124828.0,813821.0,1311007.0,39569.08,39569.0,4.21,1.6,-0.21,9.25,13.58,10.91,12.89,96.2,36.1,50.97,61.7,38.3,82.61,70.92,174.28,128.31,39.04,140.65,61.89,103.95,135.3,62.08,45.6,99.26,16.48,48.65,20.9,4.0,6.48,16.87,9.54,91.32,4.66,0.8,1.29,4.96,73.66,1.67,2.25,6.44,56.69,4.67,78.17,1.53,1.7,1.06,0.02,,274834.0,428903.0,83747.0,627.0,0.0,7144.0
(주)SNT홀딩스,036530,2012/12,998858.0,1076046.0,540251.0,216630.0,7662.0,127790.0,-24.0,373305.0,1668750.0,1465169.0,203581.0,117888.0,85694.0,19970.0,15673.0,12352.0,17714.0,63254.0,60683.0,57311.0,-42613.0,-58140.0,434017.0,194157.0,984180.0,2074904.0,756881.0,1318023.0,42897.66,42898.0,-2.35,-0.49,-0.64,-4.13,2.08,0.29,12.2,92.83,34.62,51.86,63.52,36.48,81.64,70.12,184.89,132.96,35.94,138.23,61.17,121.68,113.6,57.43,40.99,98.2,16.44,47.24,22.1,3.29,5.18,20.28,9.53,105.76,4.32,0.79,1.27,4.83,75.52,1.64,2.25,6.01,60.74,4.31,84.69,1.55,1.69,1.05,0.01,,280541.0,382875.0,61475.0,1231.0,0.0,4227.0
(주)SNT홀딩스,036530,2013/12,1070812.0,1078364.0,569274.0,205537.0,7662.0,127596.0,-85.0,392960.0,1576368.0,1379202.0,197167.0,112368.0,84798.0,27759.0,12377.0,32181.0,18417.0,53763.0,59215.0,94174.0,-22586.0,11155.0,407050.0,276441.0,986231.0,2149176.0,774811.0,1374365.0,42096.18,42096.0,3.58,0.21,0.22,7.2,10.92,-5.54,12.51,99.3,35.35,50.18,63.95,36.05,78.46,68.26,188.1,133.44,48.56,111.51,62.04,109.33,102.0,56.38,41.42,99.08,14.96,40.98,23.34,3.75,5.86,30.38,9.78,94.02,4.8,0.75,1.17,4.96,73.64,1.52,2.13,5.33,68.5,4.29,85.07,1.46,1.6,0.99,0.01,,311174.0,397215.0,74401.0,741.0,0.0,2791.0
(주)SNT홀딩스,036530,2014/12,994978.0,1044411.0,477795.0,205553.0,7662.0,129855.0,-259.0,415814.0,1552375.0,1380124.0,172251.0,106746.0,65505.0,30963.0,8677.0,6594.0,15889.0,66985.0,60634.0,95279.0,-53040.0,-75561.0,387943.0,243531.0,933346.0,2039389.0,683348.0,1356041.0,42796.51,42797.0,-5.11,-5.36,-3.15,-7.08,-8.75,-1.52,11.1,95.27,34.86,51.21,66.49,33.51,77.02,66.88,208.24,148.81,50.97,110.49,54.9,121.85,90.68,50.39,35.23,98.51,15.16,39.74,25.36,1.64,2.46,34.38,13.86,284.03,6.1,0.74,1.14,5.4,67.58,1.5,2.11,5.22,69.96,4.7,77.68,1.46,1.62,1.0,0.01,,283952.0,340082.0,27084.0,496.0,0.0,1905.0
(주)SNT홀딩스,036530,2015/12,1140794.0,1028518.0,433770.0,206293.0,7885.0,140168.0,-3851.0,444841.0,1612747.0,1331347.0,281400.0,119866.0,161534.0,36193.0,8622.0,8393.0,58301.0,116420.0,108259.0,120263.0,-47888.0,42865.0,388612.0,359045.0,928316.0,2169311.0,640062.0,1529249.0,45219.21,45219.0,6.37,-0.54,-1.52,14.66,-5.34,3.89,17.45,110.92,40.2,47.41,70.49,29.51,67.26,59.26,263.0,201.03,82.77,115.31,38.02,143.28,80.48,41.85,28.36,96.75,13.49,29.18,32.59,0.34,0.49,218.55,16.84,1448.33,6.68,0.77,1.12,6.81,53.62,1.51,2.04,5.84,62.55,5.17,70.58,1.56,1.73,1.06,0.01,,268781.0,290341.0,6947.0,241.0,0.0,739.0
(주)SNT홀딩스,036530,2016/12,1205349.0,1004829.0,487108.0,192178.0,8115.0,138766.0,82.0,444653.0,1537700.0,1336618.0,201083.0,128799.0,72283.0,48100.0,10430.0,61214.0,26730.0,10147.0,20833.0,143866.0,-50765.0,-20649.0,419030.0,431998.0,908800.0,2210178.0,679286.0,1530893.0,47551.32,47551.0,1.88,-2.1,-2.3,5.66,-11.86,-4.65,13.08,119.96,43.82,45.46,69.27,30.73,65.64,58.32,247.45,198.81,88.69,136.08,32.98,136.89,99.4,44.37,31.82,0.0,12.55,26.76,32.5,0.32,0.47,286.46,19.44,1852.23,8.59,0.7,1.0,6.81,53.62,1.31,1.67,6.08,60.02,4.86,75.05,1.51,1.67,0.94,0.01,,236909.0,317820.0,6890.0,0.0,0.0,252.0
(주)SNT홀딩스,036530,2017/12,1187728.0,958447.0,448822.0,178060.0,8115.0,148863.0,-1395.0,444718.0,1508152.0,1303372.0,204780.0,144143.0,60637.0,27645.0,17415.0,18634.0,4467.0,25863.0,18863.0,104209.0,-87583.0,-31461.0,374563.0,413299.0,880844.0,2146175.0,626882.0,1519293.0,47732.51,47733.0,-2.9,-3.08,-4.62,-1.46,-8.88,-1.92,13.58,123.92,45.28,44.66,70.79,29.21,63.09,56.47,264.63,216.54,92.09,143.43,29.21,126.47,113.41,41.26,29.54,0.0,11.72,24.1,34.43,0.3,0.43,178.66,19.79,1902.41,8.22,0.69,0.99,6.28,58.12,1.26,1.55,6.66,54.79,4.77,76.48,1.54,1.69,0.91,0.01,,215870.0,311196.0,6520.0,0.0,0.0,339.0
(주)SNT홀딩스,036530,2018/12,1168023.0,945811.0,381613.0,228946.0,8352.0,189260.0,-4032.0,472061.0,1401307.0,1221120.0,180187.0,107537.0,72650.0,42991.0,17766.0,7034.0,29370.0,73732.0,75219.0,128943.0,-181259.0,-91314.0,290271.0,268803.0,869283.0,2113835.0,610559.0,1503275.0,43947.56,43948.0,-1.51,-1.31,-1.32,-1.66,2.03,-7.08,12.86,123.49,44.84,44.74,71.12,28.88,62.92,54.6,306.08,248.36,70.44,123.95,28.01,121.27,102.21,40.62,25.39,0.0,15.23,29.11,37.2,0.31,0.43,59.79,19.09,1804.58,8.32,0.66,0.93,5.96,61.2,1.19,1.46,6.43,56.8,4.81,75.88,1.47,1.6,0.88,0.01,,220257.0,274334.0,6460.0,0.0,0.0,1215.0
(주)SNT홀딩스,036530,2019/12,1266526.0,970153.0,405604.0,205142.0,8352.0,249407.0,-4105.0,528026.0,1512115.0,1284171.0,227943.0,101666.0,126277.0,35631.0,5343.0,3732.0,21510.0,124509.0,123306.0,89186.0,27443.0,-10381.0,336753.0,375881.0,871104.0,2236679.0,610746.0,1625933.0,42984.3,42984.0,5.81,0.21,2.57,8.43,4.34,7.91,15.07,130.55,46.35,43.37,72.69,27.31,59.67,52.98,312.26,255.6,92.67,137.9,26.69,159.09,86.68,37.56,24.95,32.17,12.62,23.83,38.49,0.06,0.08,184.05,17.86,7957.52,7.21,0.7,0.97,7.13,51.21,1.24,1.52,6.72,54.32,5.13,71.2,1.58,1.74,0.94,0.01,,229810.0,265683.0,0.0,0.0,0.0,686.0
(주)STX,011810,2011/12,1430457.0,3803718.0,2041868.0,1276365.0,150000.0,567634.0,155713.0,852624.0,5967701.0,5516021.0,451680.0,217072.0,234608.0,245158.0,64869.0,42826.0,46325.0,222363.0,237792.0,55801.0,-738589.0,453660.0,579090.0,233082.0,818420.0,5234175.0,3318233.0,1915942.0,71037.0,71037.0,-14.09,-43.6,-0.03,-37.48,-26.6,47.5,7.57,37.61,21.31,72.67,36.6,63.4,198.53,119.15,70.06,54.61,11.42,172.67,0.0,152.08,113.54,173.19,106.57,57.95,66.62,0.0,-11.68,48.6,132.78,1.66,-0.52,-0.67,-0.29,1.05,3.37,13.95,26.16,3.21,4.01,16.02,22.78,14.36,25.41,1.57,5.26,1.39,0.05,,315306.0,455972.0,867790.0,453951.0,615798.0,140928.0
(주)STX,011810,2012/12,1484305.0,3582724.0,2363189.0,1197201.0,151128.0,573755.0,71237.0,345433.0,6159850.0,6353608.0,-193758.0,217053.0,-410811.0,195211.0,13096.0,31229.0,-29274.0,-490928.0,-567160.0,250636.0,-546582.0,373696.0,587421.0,306062.0,1044547.0,5067029.0,3560390.0,1506639.0,66871.0,66871.0,-3.19,27.63,-5.81,3.76,-42.09,3.22,-3.15,41.43,25.69,70.71,29.73,70.27,237.8,132.51,62.81,55.08,12.95,317.78,0.0,172.8,183.9,236.31,156.85,63.73,79.46,0.0,-17.35,55.63,187.1,-3.12,4.3,5.44,2.49,1.2,3.6,17.76,20.55,4.23,5.1,24.74,14.75,10.95,33.32,1.67,6.61,1.68,0.04,,182590.0,450434.0,974176.0,523076.0,499436.0,131782.0
(주)STX,011810,2013/12,793607.0,548913.0,1278680.0,573503.0,153838.0,578723.0,17380.0,-1236182.0,2449401.0,3140865.0,-691464.0,270312.0,-961776.0,259481.0,405260.0,746158.0,360.0,-1595630.0,-1637338.0,130779.0,-28285.0,-343552.0,276699.0,65147.0,215510.0,1342520.0,1852183.0,-509663.0,26883.0,26883.0,-73.5,-79.37,-84.68,-46.53,-48.48,-60.24,-28.23,144.58,52.11,40.89,0.0,137.96,0.0,0.0,62.06,54.71,5.09,270.05,0.0,127.51,211.78,0.0,0.0,62.47,0.0,0.0,-36.13,106.44,0.0,-10.71,10.3,13.35,7.79,0.76,0.0,9.16,39.86,2.15,2.45,17.71,20.61,5.87,62.16,1.19,3.89,0.83,0.02,,94076.0,295650.0,542454.0,391286.0,144989.0,89818.0
(주)STX,011810,2014/12,893610.0,361392.0,788697.0,372643.0,74756.0,876397.0,-1878.0,-855946.0,1634606.0,1513363.0,121243.0,85552.0,35691.0,557774.0,9159.0,32063.0,3765.0,380584.0,360978.0,-76097.0,44980.0,77015.0,250070.0,111282.0,108080.0,1255002.0,1161340.0,93662.0,9178.0,9178.0,-6.52,-49.85,-34.16,12.6,120.72,-33.27,7.42,247.27,54.66,28.8,7.46,92.54,385.85,77.5,113.3,86.97,14.11,111.33,197.92,180.51,61.68,1239.93,842.07,62.02,397.86,355.19,8.36,70.99,951.28,0.76,2.35,3.07,1.67,1.26,0.0,9.99,36.54,1.94,2.36,10.84,33.69,6.74,54.17,3.59,10.1,0.87,0.02,,207648.0,170574.0,512227.0,214556.0,123884.0,46824.0
(주)STX,011810,2015/12,902119.0,365105.0,866685.0,328197.0,74842.0,140.0,25388.0,-28046.0,1630827.0,1586081.0,44746.0,78916.0,-34170.0,144991.0,22605.0,15145.0,-9296.0,-48982.0,-21230.0,-15950.0,42142.0,-61762.0,178790.0,77005.0,101700.0,1267224.0,1194882.0,72342.0,8198.0,8198.0,0.97,-5.9,1.03,0.95,52.33,-0.23,2.74,247.08,46.23,28.81,5.71,94.29,504.69,91.15,104.09,67.59,8.89,49.88,892.68,93.87,53.14,1651.71,1198.04,68.25,453.67,926.22,2.8,71.15,1246.41,-0.84,-3.85,-5.1,-2.82,1.29,19.65,11.01,33.14,1.82,2.56,6.23,58.63,8.39,43.53,4.49,15.55,0.95,0.01,,316312.0,212162.0,578844.0,165235.0,121033.0,40644.0
(주)STX,011810,2016/12,486347.0,221362.0,974743.0,63562.0,118473.0,11146.0,-2186.0,-458047.0,1720153.0,1635394.0,84759.0,118928.0,-34169.0,118685.0,7137.0,253219.0,-452.0,-457446.0,-457575.0,57833.0,53174.0,-140896.0,106471.0,47692.0,73715.0,707709.0,1038305.0,-330596.0,6907.0,6907.0,-44.15,-27.52,-39.37,-46.09,-28.51,5.48,4.93,219.71,36.77,31.28,-46.71,146.71,0.0,0.0,49.89,26.7,4.89,44.57,0.0,107.47,41.47,0.0,0.0,96.09,0.0,0.0,-69.01,111.76,0.0,-0.91,2.02,2.65,1.22,1.74,0.0,13.14,27.78,2.48,4.07,6.34,57.55,13.31,27.43,5.87,19.61,1.07,0.02,,226131.0,124647.0,574539.0,30940.0,0.0,37511.0
(주)STX,011810,2017/12,475786.0,151756.0,553981.0,31001.0,47834.0,430562.0,1519.0,-123486.0,1803878.0,1718572.0,85306.0,41253.0,44053.0,475877.0,8228.0,28000.0,240.0,334386.0,338265.0,100295.0,47311.0,-96231.0,109537.0,95504.0,70760.0,627542.0,584982.0,42560.0,3030.0,3030.0,-11.33,-4.01,-31.44,-2.17,-19.68,4.87,4.73,313.52,46.88,24.18,6.78,93.22,356.57,206.3,85.88,53.1,17.24,58.21,0.0,90.72,64.17,1374.49,1301.65,94.45,72.84,0.0,-12.46,55.54,818.95,2.02,13.52,22.68,4.38,2.7,0.0,17.15,21.28,3.75,6.51,8.85,41.25,17.47,20.89,9.67,24.97,1.45,0.02,,181620.0,128512.0,253322.0,19343.0,0.0,21843.0
(주)STX,011810,2018/12,422861.0,131200.0,463598.0,26435.0,49317.0,309749.0,2148.0,8112.0,1502985.0,1483048.0,19937.0,34715.0,-14778.0,92963.0,15416.0,2315.0,668.0,9107.0,12381.0,-48114.0,24797.0,-28778.0,137978.0,44279.0,74249.0,554061.0,490033.0,64028.0,2949.0,2949.0,-11.71,4.93,-13.55,-11.12,-28.74,-16.68,1.33,322.3,52.96,23.68,11.56,88.44,204.91,145.03,91.21,63.3,9.55,99.58,0.0,168.05,59.25,765.34,724.06,93.18,41.29,0.0,-7.35,59.84,517.79,-1.12,5.32,7.87,1.74,2.54,28.2,15.56,23.46,3.34,5.12,9.66,37.77,12.81,28.49,10.62,20.73,1.57,0.02,,129417.0,101343.0,305981.0,22595.0,0.0,13206.0
